Type,Classify,Stratify,Parameter,Method,PT inj_WT_B1_6OH_N1,PT inj_WT_B1_6OH_N2,PT inj_WT_B1_6OH_N3,PT inj_WT_B1_6OH_N4(1),PT inj_WT_B1_6OH_N5,PT inj_WT_B1_6OH_N6,PT inj_WT_B1_6OH_N7(2),PT inj_WT_B1_veh_N1,PT inj_WT_B1_veh_N2,PT inj_WT_B1_veh_N3(3),PT inj_WT_B1_veh_N4(1),PT inj_WT_B1_veh_N5,PT inj_WT_B1_veh_N6
step,bend right,turn angle_low,accel,mean,1.481568817710525,3.6696299481270276,2.977924855391933,2.657222224346112,2.6928100168268005,2.402615894606107,3.0718672226422603,3.1847579466958553,4.788760319639881,3.308046151341625,1.4456611091719498,2.3139682704924502,3.774892565526568
step,bend right,turn angle_mid,accel,mean,1.5624289550797346,3.6760656856341445,3.3309636185560354,2.5220429726854663,2.915398106543567,2.3792611122966494,2.7109059894405414,3.2764212891634252,2.923796082826049,2.2024799238467163,2.2978962319254284,2.289902569991625,3.4065884414343715
step,bend right,turn angle_high,accel,mean,1.9048968587531687,3.8452528024812676,2.5994099482693493,2.438646879116518,2.648285024038835,3.283685626615919,2.802522395294692,2.5325003568355022,2.4378808249456485,2.348589096380586,1.9173911347610222,1.8841126813721363,2.723731074568706
step,bend right,turn angle_low,step dur,mean,0.41500000000000004,0.741111111111111,0.36444444444444446,0.563,0.5187999999999999,0.3042857142857143,0.5694444444444444,0.5005263157894736,0.2940740740740741,0.5564285714285715,0.33416666666666667,0.25625,0.43047619047619046
step,bend right,turn angle_mid,step dur,mean,0.43432432432432433,0.6336111111111111,0.388125,0.56075,0.5163265306122449,0.37025,0.6142424242424243,0.49736842105263146,0.29055555555555557,0.5511111111111111,0.3102083333333333,0.29311111111111116,0.4730769230769232
step,bend right,turn angle_high,step dur,mean,0.313,0.5616666666666666,0.3477777777777778,0.5010000000000001,0.528,0.2857142857142857,0.5255555555555556,0.33842105263157896,0.277037037037037,0.44928571428571434,0.3,0.26,0.4314285714285714
step,bend right,turn angle_low,turn dur,mean,0.03444444444444445,0.053888888888888896,0.041249999999999995,0.03941176470588236,0.0456,0.03333333333333333,0.05222222222222223,0.04055555555555557,0.04391304347826087,0.054285714285714305,0.03434782608695652,0.037083333333333336,0.05050000000000001
step,bend right,turn angle_mid,turn dur,mean,0.06162162162162162,0.06527777777777777,0.068125,0.05575000000000001,0.0610204081632653,0.057499999999999996,0.06636363636363636,0.06710526315789474,0.055370370370370355,0.06851851851851853,0.058958333333333335,0.059555555555555556,0.06128205128205126
step,bend right,turn angle_high,turn dur,mean,0.0985,0.08166666666666668,0.09888888888888889,0.08200000000000002,0.0816,0.08285714285714288,0.08222222222222224,0.10894736842105264,0.07370370370370372,0.0935714285714286,0.09541666666666666,0.07708333333333334,0.09047619047619049
step,bend right,turn angle_low,turn angular velocity,mean,1.1197788916631293,1.9863604900759517,1.9959655375745529,1.597986933803316,1.6052128274096966,1.463677953611765,1.7689412442424681,1.6851621571589919,1.2951138724802385,2.014252946172052,1.3030811275359022,1.2663646607309453,1.5553444959185416
step,bend right,turn angle_mid,turn angular velocity,mean,1.1978354505675752,1.9395003766319538,1.9293042903471287,1.7784593160281659,1.5720540346518053,1.4843892102542948,1.6865726408125568,1.8032874539335637,1.3551226754553725,1.787803677297237,1.0913875587139248,1.1422856620914221,1.890328669131743
step,bend right,turn angle_high,turn angular velocity,mean,1.3668554951274985,2.6344691280237598,2.3515505872301667,1.7142946379543145,1.6273594903927242,2.0084793329465755,1.7038406912662962,1.8662473452382013,2.807482415157553,1.7112852305838102,3.0945269867698713,2.0372007665072775,1.6620415453518422
step,bend right,turn angle_low,bend angle reached,mean,0.5972333610037961,1.2411569944076624,0.8244874904313604,0.8430672857655628,0.5952572280647387,0.6133191594371401,1.173436438104231,0.9043271369392785,0.8770652884826103,1.4189286014961595,0.603403443278096,0.5735825709218133,1.003642314594129
step,bend right,turn angle_mid,bend angle reached,mean,1.0433811528342294,1.4741927443534888,1.6446188046452088,1.0718893392210016,1.0086650409406994,1.055906816302373,1.3915416284172688,1.556028534552923,1.1167465924691915,1.6492009080691394,0.876633842287425,1.0246081628282733,1.3399186986489617
step,bend right,turn angle_high,bend angle reached,mean,1.7214198007298975,1.9839810780546219,2.252532268759968,1.6105318112871014,1.616113070890855,1.960118482332895,1.8510709416271882,2.299254560797589,1.610082891302169,2.2606197115896576,1.447819650265824,1.7745090150892244,1.9231297807142107
step,bend right,turn angle_low,bend angle traveled,mean,1.31767972910964,2.495642518880947,2.0174589868633674,1.980234780699164,1.8091181784298616,1.5439401033778812,2.1789355317792323,2.093989322976227,1.7274569272884488,2.672479333167175,1.361583733792819,1.3332986530654436,2.1787813643781844
step,bend right,turn angle_mid,bend angle traveled,mean,1.8199297242186616,3.0380566065930723,3.5144218796680775,2.244080366098444,2.3274238324725878,1.9156203780038616,2.516933917948075,2.8509837874156196,2.0281533774330907,3.0484299943593736,1.4957239454426616,1.7130975505257395,2.702711631927748
step,bend right,turn angle_high,bend angle traveled,mean,2.415843235295737,4.221417719425429,5.061463293902128,3.193629753431156,3.4947044278058366,2.788223625321465,3.1858348274451656,4.049234848992645,2.67108090030838,3.8993888002568906,2.15273789310775,2.296387416160752,3.913396486847089
step,bend right,turn angle_low,bend angular velocity,mean,10.77199508577537,20.46369086718743,18.984663204588102,14.777550526023143,14.469633329941304,13.308680979188864,16.762793166222195,17.038523911941837,16.367460620081523,21.424219128091437,10.38728593546041,12.544791134942598,17.367821319144408
step,bend right,turn angle_mid,bend angular velocity,mean,13.635920342743615,23.202940042837174,24.838916118551424,16.95581012425291,17.205524092405756,15.406057652268975,18.259053923263508,20.373309907009467,16.268817435939074,22.177020847997344,11.892390298534364,13.767075960630905,20.91384363707701
step,bend right,turn angle_high,bend angular velocity,mean,17.829997855227063,28.58081435044177,31.454608062722084,20.907903468572577,21.733143761856237,21.27763157421726,21.272799535651455,27.26164648243131,21.069345405783203,24.5349150041558,16.533667494554013,17.496696295408274,24.45608850184501
step,bend right,turn angle_low,bend dur,mean,0.1355,0.14944444444444446,0.12111111111111111,0.155,0.14,0.11857142857142858,0.1461111111111111,0.12789473684210526,0.10814814814814816,0.16142857142857145,0.13833333333333334,0.11375000000000002,0.13571428571428573
step,bend right,turn angle_mid,bend dur,mean,0.19324324324324327,0.18833333333333335,0.181875,0.19875000000000004,0.19244897959183674,0.17475000000000002,0.20575757575757578,0.19657894736842108,0.1459259259259259,0.21222222222222223,0.1475,0.14644444444444446,0.1525641025641026
step,bend right,turn angle_high,bend dur,mean,0.1915,0.21111111111111114,0.22111111111111112,0.2065,0.2376,0.1742857142857143,0.21944444444444444,0.18842105263157896,0.15888888888888889,0.2335714285714286,0.15625,0.16583333333333333,0.22761904761904764
step,bend right,turn angle_low,bend pos,mean,0.20281704927008887,0.3669663863425236,0.35735107954331435,0.29843587993359627,0.1344777219763062,0.1567576579500533,0.340877150866684,0.22503440311920675,0.26256562625853413,0.4361777483239355,0.21299065668505668,0.161992576992984,0.32726010761830004
step,bend right,turn angle_mid,bend pos,mean,0.38849761967033763,0.43324749976439697,0.5166513554890664,0.41275532549782507,0.272072351932836,0.37198461265451827,0.4245961954077949,0.40180341600519426,0.331488430803687,0.489264627084259,0.3195448539008275,0.2940040559750297,0.4256930957719239
step,bend right,turn angle_high,bend pos,mean,0.49543992593989206,0.5368803387431617,0.4822137910805881,0.4891731823699678,0.42318313995797213,0.5344447419212704,0.49752237304949254,0.4847419211068506,0.4246234343529005,0.5575381885060083,0.43745828613987553,0.48041402454289406,0.5443901111813101
step,bend right,turn dur_low,current speed,mean,0.3079639579634971,0.4978865450567851,0.5440344559483373,0.3804741978186523,0.3855677021052823,0.31252930060334055,0.43872019461743683,0.39117702201877236,0.3332511126026804,0.39552544117170835,0.20231538939395632,0.26158190670072384,0.48843066852812955
step,bend right,turn dur_mid,current speed,mean,0.2817808755045834,0.6001879519799121,0.6101393439721386,0.349447910971467,0.3715913662885831,0.2896454303354102,0.3937786900569549,0.43935519821879804,0.2941758020872886,0.39362717786243984,0.19118290857638365,0.25620110320170064,0.5183049463002195
step,bend right,turn dur_high,current speed,mean,0.27666002720344346,0.5515035614889557,0.5715062841107204,0.3122239569494985,0.36607043873370454,0.3094747470571356,0.4157748128427368,0.44526342031479704,0.3148911905799952,0.4188330930831821,0.17738660393402347,0.24611756494129491,0.43377586754309216
step,bend right,turn dur_low,step length,mean,0.1195786753016307,0.3273187119125834,0.20688325833745258,0.2167601628251745,0.21705782448523972,0.08936967472131152,0.28576828349447847,0.2124277723250093,0.10334755010719139,0.22587089912167505,0.07278816089114983,0.06786240775333031,0.21406947303430002
step,bend right,turn dur_mid,step length,mean,0.12347016372276343,0.3653260926709628,0.21229793012804046,0.21006574917534782,0.1863767134145294,0.11055622914168727,0.21974851407459084,0.1869268159327806,0.08975837843470932,0.229028368395279,0.059286547465100314,0.07722627928476411,0.2581143275485776
step,bend right,turn dur_high,step length,mean,0.09897121863933141,0.3124509910589418,0.1978741374256387,0.16242780660425366,0.19662671840160112,0.0962164717148609,0.20782261205572264,0.16518784301643774,0.07987941398950121,0.16939054788409125,0.05472496700079873,0.06838536565266808,0.1885918671635991
step,bend right,turn dur_low,speed change,mean,0.13088362337826007,0.40268262766588453,0.2583420273553072,0.26710307710574016,0.23471114179105024,0.1631611718670933,0.3345293627455545,0.324697989137214,0.19458030915588825,0.3118753195852569,0.12432625073858629,0.15054443107105595,0.31025690649136317
step,bend right,turn dur_mid,speed change,mean,0.12333209946803071,0.4768763631718348,0.2783487146461908,0.2549254261503267,0.2557637581750405,0.18637368407849453,0.266283699537159,0.28087431223035625,0.16132453001348226,0.26002084069153547,0.10944395272435252,0.1656389768957752,0.34019616078860704
step,bend right,turn dur_high,speed change,mean,0.13594260355664808,0.3378567491154025,0.2807856609525947,0.21398940905886935,0.24214288475049925,0.1745012303764025,0.28509758142690933,0.20785574707886323,0.1719551069110947,0.1795329070238423,0.13600215146004632,0.14213771128003788,0.2646876969770961
step,bend right,turn dur_low,velocity change,mean,0.13718531487346622,0.5153106119351402,0.30773296198259775,0.29124822695972197,0.270501139231455,0.17052108009547473,0.41633100173274284,0.3572228937344563,0.21098203432659737,0.3976912460032649,0.13043249295654238,0.1652934847357798,0.36996775648585517
step,bend right,turn dur_mid,velocity change,mean,0.17913108590662172,0.7977733099319589,0.6141376468291102,0.3172932878490356,0.3328393865985603,0.2288222735242075,0.3816292591762721,0.47252465371313346,0.19851542526887958,0.4138584316181333,0.1369756008833991,0.20899622610263335,0.4603811333145752
step,bend right,turn dur_high,velocity change,mean,0.31707338315598954,0.7037292052194521,0.8940611742413211,0.3672689381454001,0.37772936967877435,0.31131140826087267,0.48998785942493805,0.6010281927205132,0.29886054847170435,0.5022807834047234,0.19737914026257244,0.23156689372672068,0.5372380723730829
step,bend right,turn dur_low,accel,mean,1.3932536792454193,3.845287122753774,3.4808855417965114,2.760358590874978,2.9640845459878666,3.236231374287555,3.080714371896485,3.0306091697377617,4.281830628488232,2.9977942966699596,2.73751891300317,2.4360685437212974,3.8385460631258224
step,bend right,turn dur_mid,accel,mean,1.5606802139701486,4.1774337371161145,3.134013544432204,2.793952831939262,2.88548641116065,2.503756919537324,2.547110851445835,3.5925189455413276,2.622618874785586,2.2886794180552124,1.5379902394151026,2.0836135236260005,3.517237994498316
step,bend right,turn dur_high,accel,mean,1.9124939616515797,2.9990061392529173,2.5086434544912697,1.9734807221560746,2.566664471239038,2.2781169576938973,2.619652091963516,2.367485970657931,2.092683227114539,2.154486850884316,1.792938298526309,1.955260248227332,2.4870679722628055
step,bend right,turn dur_low,step dur,mean,0.39699999999999996,0.6666666666666666,0.4036363636363637,0.5660000000000001,0.5678125,0.29578947368421055,0.6541176470588235,0.5192307692307692,0.3021153846153846,0.5618181818181818,0.3341935483870968,0.2487179487179487,0.4228
step,bend right,turn dur_mid,step dur,mean,0.42058823529411765,0.64,0.3666666666666667,0.566857142857143,0.48000000000000004,0.3736666666666667,0.5358823529411765,0.4303571428571428,0.3052631578947369,0.5891666666666667,0.3033333333333334,0.2988,0.5018181818181818
step,bend right,turn dur_high,step dur,mean,0.3442857142857143,0.5966666666666668,0.358,0.49500000000000005,0.5108108108108109,0.31888888888888894,0.4794444444444445,0.41190476190476194,0.2509090909090909,0.4538095238095237,0.3092,0.29,0.4168181818181818
step,bend right,turn dur_low,turn angle,mean,0.13431465422151762,0.6520380920690904,0.32485266812527674,0.2598609908155323,0.31922490894944766,0.26135206169163944,0.5263340702252852,0.31501345998166125,0.41192778431075305,0.5845293698929683,0.32749526568578363,0.23582748727158992,0.41519196346028225
step,bend right,turn dur_mid,turn angle,mean,0.45023674619370213,1.1093125950190859,0.9182718988482154,0.5093524043944647,0.5377260023388318,0.4333959478729671,0.7323070903681543,0.8847358862773097,0.42340025007681065,0.7637137204841137,0.5169122728147179,0.47534073165295965,0.6052353799261244
step,bend right,turn dur_high,turn angle,mean,1.2082496340090203,1.2707541000230722,2.1037737985340526,0.9497755065083987,0.8652291733192403,0.9558867459467502,1.0344264890496406,1.7855729338483266,0.7642314323785004,1.268459005632056,1.353567136322935,0.7762222679957923,1.252916521897116
step,bend right,turn dur_low,turn angular velocity,mean,1.2212286213254782,2.189342729124901,2.1361057777941665,2.280153365501195,1.9477140230774435,2.1147177247721323,2.00124397682605,1.9437759257619396,2.2122297063673186,2.195269627681746,2.3844833514355788,1.663878304683463,2.086532978467777
step,bend right,turn dur_mid,turn angular velocity,mean,1.2243942698228025,2.3791744404061186,1.994539503723683,1.6472376645935072,1.5623572149529028,1.5287300229471843,1.494504266057458,1.8923063744271111,1.163143374790543,1.576449901014654,1.3435481278311645,1.334589987437917,1.6927791180244751
step,bend right,turn dur_high,turn angular velocity,mean,1.2266220963334162,1.7419704727076992,2.0568910630801946,1.3333480774578481,1.3147943366468569,1.387676527671863,1.373228013939425,1.4663709087663603,1.2615333302657163,1.5816620543063435,1.2123502221661067,1.1183593613527016,1.4412520504725175
step,bend right,turn dur_low,bend angle reached,mean,0.6026759697641391,1.3612649552468452,0.9922410096106996,0.824891171375711,0.7266160088926759,0.7180186433460358,1.3279627658816773,1.0238828261569015,0.901156114144541,1.446488743799746,0.715567567942004,0.7494255468415834,1.1343388339570628
step,bend right,turn dur_mid,bend angle reached,mean,1.032401369000013,1.5326826078789728,1.7424554513822574,1.1999109072397889,0.9950638516322801,1.0492504544197134,1.4417881638693764,1.6329329156795096,1.1201511931697867,1.6830289236835734,0.836827616895156,1.0131950327127808,1.326233224288021
step,bend right,turn dur_high,bend angle reached,mean,1.7326978087267386,1.9183110427965977,2.137301538239868,1.4312439416306308,1.3947355850391912,1.7532056708144894,1.7056040970654995,2.210686361803017,1.709659459136765,2.0963334025367097,1.4476682037714,1.6518652843757218,1.8648224270738858
step,bend right,turn dur_low,bend angle traveled,mean,1.4058060273204773,2.7921949981556495,2.316093999494763,1.952605294738359,1.9444819600738095,1.5315536418794662,2.4134293880836815,2.222485147366692,1.7935830319213413,2.776637165941567,1.313677925530033,1.3846593596675005,2.3723958682802486
step,bend right,turn dur_mid,bend angle traveled,mean,1.7391936526196174,3.2651172579532703,3.491475775193198,2.4286740936878157,2.4527293475475203,2.0656410169159014,2.572336888571715,2.9442067860345174,1.9022489930754394,3.145397985718985,1.45884820035194,1.869839170766154,2.6811547248572367
step,bend right,turn dur_high,bend angle traveled,mean,2.460512923203198,3.9436661972279503,5.094834969589341,2.8397955817970737,2.995514318871939,2.4542221489270646,2.991019969875629,3.9191139210571344,2.775569944293381,3.5944271541094146,2.1980457988410484,2.188074522031055,3.8103174696493785
step,bend right,turn dur_low,bend angular velocity,mean,10.554705649072769,22.226375106453965,20.584195684784,17.21167643717907,15.93974245595534,14.15729020262069,18.71016435731222,17.21728305212402,15.955743566821345,22.172807714531356,11.104749093133693,13.404378314261427,19.38035565254566
step,bend right,turn dur_mid,bend angular velocity,mean,13.939997896069524,24.57064136070784,26.2030296848898,16.970878811299396,17.58936337103003,15.931379462763655,17.29490834957124,21.56694820496069,17.171208534836055,21.805750337530707,11.923405280084241,14.680346355372649,20.78547234951911
step,bend right,turn dur_high,bend angular velocity,mean,17.30615314951329,26.426993729687776,29.121383162247497,18.85114298750225,19.19966075949591,18.565893407268813,19.83502322278305,26.00161919265779,20.361036751347545,23.46365080844435,15.939103953566464,15.542575979872401,23.059985058758283
step,bend right,turn dur_low,bend dur,mean,0.14250000000000002,0.16666666666666666,0.13272727272727272,0.1495,0.153125,0.11789473684210527,0.16294117647058826,0.1476923076923077,0.12826923076923075,0.17545454545454547,0.14,0.11589743589743588,0.1444
step,bend right,turn dur_mid,bend dur,mean,0.18470588235294122,0.18444444444444444,0.17666666666666667,0.20142857142857146,0.1856666666666667,0.17666666666666672,0.21941176470588236,0.18107142857142858,0.1368421052631579,0.22,0.1371794871794872,0.1476,0.14606060606060606
step,bend right,turn dur_high,bend dur,mean,0.2066666666666667,0.21944444444444447,0.23200000000000004,0.20681818181818182,0.2270270270270271,0.18037037037037038,0.22777777777777775,0.21238095238095234,0.16393939393939394,0.22666666666666666,0.1704,0.17551724137931035,0.22954545454545452
step,bend right,turn dur_low,bend pos,mean,0.20849013523416432,0.4054751693342463,0.38128818594908515,0.3334047180044819,0.17128266037064085,0.19422135370434412,0.39415054660625637,0.2721727539120862,0.2732013929909502,0.4416375903156124,0.2511171615969253,0.19363168376661613,0.37743932860789775
step,bend right,turn dur_mid,bend pos,mean,0.37972234491881585,0.4390417666556714,0.5332265555377371,0.4141241819716426,0.268013661388873,0.36704634837163636,0.41472528696043953,0.40072709793920713,0.30867018850230404,0.4942132520315165,0.2973878130686669,0.30216431010442707,0.4217125985709948
step,bend right,turn dur_high,bend pos,mean,0.510301112357781,0.5203496192903153,0.4896373173565756,0.4809678008721457,0.37166518431187096,0.5061899534326584,0.4806343008893459,0.48354570928586066,0.46324915994239585,0.5464562874082161,0.46264683583421606,0.4669723288354726,0.5206530894108797
step,bend right,turn angular velocity_low,current speed,mean,0.2596006846822574,0.4956323439661216,0.5302867722648081,0.27330132614046443,0.3554417225648783,0.31702789772105266,0.37302990200446684,0.4038251584986003,0.3344426726991075,0.3620527155111848,0.1904718172446357,0.2725075369048212,0.45539218968096795
step,bend right,turn angular velocity_mid,current speed,mean,0.30503499424536706,0.5151707800199172,0.5760943332477795,0.3590916800505145,0.3790976065719697,0.3016057959149139,0.4346829858978508,0.41810003894611314,0.3223097114753926,0.41145513023979613,0.19679030236255518,0.25265210722098813,0.4879158186566255
step,bend right,turn angular velocity_high,current speed,mean,0.28057798429771685,0.6214906995764822,0.6230131150116238,0.39783346042925166,0.382747516121005,0.289404604768511,0.44642190046782604,0.45687897351292456,0.30208434220155755,0.43161101866018603,0.18092115746378526,0.2431085672503384,0.5116711243587067
step,bend right,turn angular velocity_low,step length,mean,0.0945447186736371,0.3158114274752038,0.19439015255429778,0.14296759944710746,0.17479267699516624,0.1013397901810549,0.18595154900164784,0.18714618570804722,0.09467501333378811,0.18721790373583852,0.06471486233791572,0.08437286688549687,0.17926905598078213
step,bend right,turn angular velocity_mid,step length,mean,0.1277897750762547,0.32726945498516585,0.20123382545912072,0.20193370729324933,0.19554565409342384,0.10523030079378425,0.2627345575453523,0.1824408454751302,0.09034181333255951,0.20581090655385587,0.06245435473086535,0.0717763158046123,0.237094953231068
step,bend right,turn angular velocity_high,step length,mean,0.11280964902168425,0.3620641701095357,0.22600151362548454,0.24650085320709336,0.2344314556546348,0.08886042035015458,0.2875158396698351,0.20631204309897772,0.09831453144289941,0.2211968984093048,0.06034254772182818,0.054399311331953366,0.24746757318506887
step,bend right,turn angular velocity_low,speed change,mean,0.10108477723953048,0.31535521875166234,0.22505143846232764,0.1822301287056661,0.20294790141468932,0.15749524799782483,0.23394404779474443,0.2463853456251934,0.1682927057479958,0.17570974809027826,0.09586801373559407,0.14159513632670062,0.21857828669719453
step,bend right,turn angular velocity_mid,speed change,mean,0.12842860459666525,0.3639441910640353,0.2712372558362372,0.23655968564919688,0.2232467631439917,0.1631133190269738,0.2999858932558797,0.24931840419703602,0.16869799331119917,0.22664723213929616,0.12845605660176573,0.14964476664163875,0.32065506068506033
step,bend right,turn angular velocity_high,speed change,mean,0.15754154666000852,0.5768547667392735,0.32175352249823436,0.3287453756768878,0.3252066835564187,0.22168895647414744,0.38455835296752755,0.3560787698160348,0.21961364126147023,0.36944903040356236,0.13267561357124305,0.1667459621071709,0.38041285702289585
step,bend right,turn angular velocity_low,velocity change,mean,0.1520629800684185,0.45750547771752076,0.4271135701910647,0.25379646508200876,0.27225612695508067,0.20734336049895694,0.3578922180873713,0.42950203033345064,0.20262008977568352,0.34418300669648577,0.13063440017053263,0.1815836160407785,0.3706597843625032
step,bend right,turn angular velocity_mid,velocity change,mean,0.20995246324458086,0.5783531345280193,0.6125889263748261,0.3231354464219745,0.3127214901084989,0.2423262816227613,0.4261035342370653,0.4387505384511676,0.22555390918977788,0.4561200309596802,0.14721539087107352,0.19396331223086669,0.47963784676505294
step,bend right,turn angular velocity_high,velocity change,mean,0.25448771069583154,0.9179119922481324,0.7402744509810152,0.3989102716928127,0.4194979416913823,0.28221337891782616,0.49773646550905154,0.5655667941666113,0.2926281289469922,0.5092572938090324,0.1777327186515187,0.22085148499868582,0.4831149672941502
step,bend right,turn angular velocity_low,accel,mean,1.3253532284214968,3.116065029573827,2.9912992228139212,1.9236712032925822,2.4297063187624377,2.2315130902019233,2.4018253284664888,2.541847438804719,2.292358765007544,1.6988985579904008,1.1183797581914219,2.0270651875797956,3.260753018687024
step,bend right,turn angular velocity_mid,accel,mean,1.7206418929790743,3.362887044146206,3.1264540425810994,2.535177938960771,2.697970980959253,2.1856530650210138,2.8102839371488484,3.0853909026868016,2.913209304509437,2.3709868888127756,1.7745906178319102,2.0337237371115693,3.1622186869950557
step,bend right,turn angular velocity_high,accel,mean,1.6971111933864438,5.025175004010344,3.018426043757664,3.20685445077036,3.337545888248453,3.824036651088602,3.2903713853385663,3.5078426071291697,5.0175110027848895,3.6327589715829816,3.3092204111979613,2.6513510759348966,3.7522096466414494
step,bend right,turn angular velocity_low,step dur,mean,0.3673684210526315,0.6883333333333335,0.3955555555555556,0.5095000000000001,0.4868,0.3447368421052632,0.4722222222222222,0.48052631578947375,0.2846153846153846,0.5492857142857143,0.3345833333333333,0.32375,0.399
step,bend right,turn angular velocity_mid,step dur,mean,0.41648648648648656,0.6522222222222223,0.356,0.541891891891892,0.5171428571428571,0.34578947368421054,0.5981818181818181,0.44729729729729734,0.284423076923077,0.521111111111111,0.31382978723404253,0.27511111111111114,0.4755
step,bend right,turn angular velocity_high,step dur,mean,0.3726315789473684,0.5772222222222222,0.39111111111111113,0.5905000000000001,0.5584,0.3026315789473684,0.6522222222222223,0.44842105263157883,0.2923076923076924,0.5142857142857143,0.2975,0.22624999999999998,0.465
step,bend right,turn angular velocity_low,turn angle,mean,0.5143703872332357,0.6822068140808469,0.7293405541486211,0.53965322345728,0.5244425926650987,0.4470504197937005,0.7603270761106826,0.9773332254536944,0.29618666578196284,0.8751682920780777,0.44035793883604524,0.37525015068631223,0.6942940700037598
step,bend right,turn angular velocity_mid,turn angle,mean,0.5065005051714618,0.9269815132487786,1.1887288428538412,0.6048933924111292,0.5469759262506477,0.5575476522560932,0.7036793748377069,0.8945229183164469,0.500751848080244,0.964784214362439,0.3938025701043589,0.448642896072611,0.7956316435464375
step,bend right,turn angular velocity_high,turn angle,mean,0.7817909852857939,1.1479730386019351,1.248375832305772,0.5372747562472154,0.7379028546579982,0.7418811045831876,0.6698304992875129,0.9891214276196835,0.805559130523283,0.7400228589177782,1.4614082898806966,0.5998459219606244,0.6102791481936513
step,bend right,turn angular velocity_low,turn dur,mean,0.07421052631578949,0.07055555555555557,0.07222222222222224,0.06750000000000002,0.07280000000000002,0.06894736842105265,0.0788888888888889,0.08789473684210528,0.060000000000000005,0.08357142857142859,0.075,0.06874999999999999,0.07600000000000001
step,bend right,turn angular velocity_mid,turn dur,mean,0.06162162162162162,0.06861111111111111,0.07266666666666668,0.06189189189189189,0.06,0.05921052631578946,0.06636363636363636,0.06891891891891891,0.05923076923076923,0.07444444444444445,0.057021276595744665,0.057555555555555554,0.0685
step,bend right,turn angular velocity_high,turn dur,mean,0.06210526315789475,0.058333333333333334,0.06333333333333334,0.045000000000000005,0.056400000000000006,0.05157894736842105,0.055555555555555566,0.059473684210526324,0.05192307692307693,0.05285714285714287,0.05958333333333334,0.04916666666666667,0.05200000000000001
step,bend right,turn angular velocity_low,bend angle reached,mean,0.9635661366486707,1.3632647020035535,1.3715238459021508,1.0200868623290662,0.9547280796558529,1.0042200953339104,1.3532553444158544,1.4367804014943582,1.0852024147665218,1.7255864451992877,0.9109782019336405,0.9002019270447507,1.2777606696506572
step,bend right,turn angular velocity_mid,bend angle reached,mean,1.111194997244562,1.6084696910253529,1.568288815967795,1.229481476523124,0.9958542747716933,1.2486508821553786,1.47332858230418,1.6350751244860864,1.2287648058953768,1.8346900908579642,0.8850065652570316,1.1887064771872526,1.493886136084105
step,bend right,turn angular velocity_high,bend angle reached,mean,1.2694657068511155,1.5933194771150023,1.9254538946741309,1.2044760009421895,1.2817513209909925,1.3646055597320323,1.521309286522895,1.630046393820583,1.2481046179525443,1.5962327296509389,1.147991306079598,1.1402053195432007,1.3919800904839703
step,bend right,turn angular velocity_low,bend angle traveled,mean,1.6055799551893486,2.7409835380246417,3.2685525542000313,2.242302659075076,2.2148665371846117,1.8586223976827578,2.4491179319267253,2.919509083319646,1.8850857199953224,2.9813083112145295,1.4079930268539822,1.5954515919424157,2.7381785593943597
step,bend right,turn angular velocity_mid,bend angle traveled,mean,1.8565787776237954,3.3141509205985695,3.482140228232601,2.4153775157186814,2.3937246131333727,1.9878063502367842,2.581594496798119,2.8568915165615136,2.1877376123729473,3.295000347596331,1.6071700973637408,1.8739337718854627,2.9980774937026013
step,bend right,turn angular velocity_high,bend angle traveled,mean,2.0905285369508224,3.423888072270741,4.074890731262764,2.615809035514182,2.9590065389559483,2.446435834697234,2.7971080327392595,3.22884934141321,2.2395489279520406,3.1150312838239764,1.8017255523163118,1.732666562234298,2.8464158011795058
step,bend right,turn angular velocity_low,bend angular velocity,mean,11.534491058500896,20.603671180081488,21.54227612889072,14.401081656867461,15.593573448533308,14.310580259441819,17.01251402148442,20.566794608718286,16.621209743464753,20.875995191932237,10.250712868865497,12.386970844448385,17.76679545626884
step,bend right,turn angular velocity_mid,bend angular velocity,mean,14.226510442686271,23.919158194684332,24.87938879623979,17.861281972479155,17.0541803374161,16.082945213482006,18.67566207412438,21.47547179518107,17.567172608598145,22.61107462888658,12.631450674811827,15.084593964536364,21.482428331598065
step,bend right,turn angular velocity_high,bend angular velocity,mean,15.944581110352066,27.00839773385339,29.445002585573693,20.202518337251597,20.90583740304396,19.218740878276304,20.259297070477636,21.694545165925817,18.54697736361066,24.246035220028624,15.335097336694323,15.18417032857974,23.15580538755774
step,bend right,turn angular velocity_low,bend dur,mean,0.1631578947368421,0.17888888888888888,0.19111111111111112,0.188,0.1912,0.16421052631578945,0.2205555555555556,0.19000000000000003,0.12461538461538463,0.22357142857142862,0.14833333333333334,0.14500000000000002,0.187
step,bend right,turn angular velocity_mid,bend dur,mean,0.18540540540540543,0.19194444444444445,0.17733333333333334,0.19081081081081083,0.19122448979591838,0.15763157894736843,0.18515151515151515,0.18270270270270272,0.15153846153846157,0.2111111111111111,0.14617021276595746,0.14866666666666667,0.16825
step,bend right,turn angular velocity_high,bend dur,mean,0.18473684210526317,0.17444444444444449,0.1688888888888889,0.18849999999999997,0.18880000000000002,0.1736842105263158,0.1827777777777778,0.15789473684210528,0.13692307692307693,0.17357142857142857,0.14666666666666667,0.13041666666666665,0.15050000000000002
