,0,1,2,3,4,5,6,7,8,9,10,11,12
videoname,PT inj_WT_B1_6OH_N1,PT inj_WT_B1_6OH_N2,PT inj_WT_B1_6OH_N3,PT inj_WT_B1_6OH_N4(1),PT inj_WT_B1_6OH_N5,PT inj_WT_B1_6OH_N6,PT inj_WT_B1_6OH_N7(2),PT inj_WT_B1_veh_N1,PT inj_WT_B1_veh_N2,PT inj_WT_B1_veh_N3(3),PT inj_WT_B1_veh_N4(1),PT inj_WT_B1_veh_N5,PT inj_WT_B1_veh_N6
step_bend angle mean_step length_2,0.9322025552792277,1.6556705016728066,1.158679722228431,1.0928877217679551,1.2730818681054503,1.034450768318285,1.1792671141623574,1.594268859780742,1.0387480798082844,1.5298489779044997,0.8596739710204445,0.8944557017808488,1.1812736561114618
step_bend angle mean_step length_3,1.0000654875661112,1.3806839332448704,1.2206635642246106,1.16379431724169,1.3549949667842278,1.0638729129628934,1.3013712194989775,1.4142609596861884,0.8034225566841894,1.4317305966672604,0.7294197784602761,0.7798525730697,1.0658315151452162
step_bend angle mean_step speed change_1,1.0114684132960825,1.6155065943932572,1.2897202451631236,1.2875997721556824,0.9333001609698883,0.9954441002580876,1.1562962709240778,1.2236926491597637,0.9692053254132444,1.6362764160150036,0.8255744935810058,0.7651992009300973,1.1750609296418806
step_bend angle mean_step speed change_2,0.9678899437210063,1.5170859031377,1.2004170427696321,1.130230437191147,1.1845028619979816,1.1262300640078984,1.277075731324756,1.584776253056364,0.9950876808383693,1.5843216344646656,0.8403478647572197,0.945446924298454,1.3702115089384332
step_bend angle mean_step speed change_3,1.25339774221383,1.5799779615571372,1.292868099612235,1.2854499906590726,1.54485386171157,1.315376203300456,1.2147333725032454,1.6201878289794265,1.0722807589329257,1.2545271130187068,0.908895228860399,0.8348027686983508,1.0029575900337104
step_bend angle mean_step velocity change_1,0.825447850420956,1.2422786828498615,0.8691442023362587,1.061118540015823,0.7990209854282535,0.9357354969033971,1.027862918149557,1.1518184826073994,0.8200563680050613,1.3684210173082243,0.6092940729799666,0.7190402146843917,0.8165736198806632
step_bend angle mean_step velocity change_2,0.9698978270187275,1.4778472229203343,1.1109089081041434,1.0748334396475505,1.1810042311613427,1.0107346260614207,1.1755881667411545,1.4034275894536778,0.9384271825532475,1.483657266497759,0.8419306080925719,0.8665413864021076,1.2142065001911346
step_bend angle mean_step velocity change_3,1.4355363973800292,2.0290673215207726,1.8924604117700774,1.6182335694366436,1.6861302989264821,1.600101780585353,1.5369157122100965,2.050441497413291,1.3330073129641176,1.715082873262136,1.144523375866147,1.0719002893289389,1.6734549172895254
step_bend angle mean_step accel_1,0.865583197884889,1.7053507291845802,1.3287174495890417,1.2929978694568198,0.9757269217645472,0.8201241495458704,1.1805028321414934,1.4296258998987936,1.041821644539061,1.700908214464375,0.7009705347945544,0.867744665357071,1.3290325586822667
step_bend angle mean_step accel_2,1.0339754904819076,1.5015798548552766,1.2432086346839122,1.1325633504928405,1.3060314873876804,1.1357072685243754,1.2192211033097027,1.4390944740542164,0.9311012201728446,1.53494798096514,0.8391735767484423,0.8482350043627962,1.2381404850347049
step_bend angle mean_step accel_3,1.2715175672206145,1.5201121867785,1.1682877113577563,1.2755752218871172,1.2593698501375135,1.47223194521333,1.3009765556782051,1.7021495224589271,1.1256685469638346,1.2844105941255703,1.0358477636644052,0.9226861337343778,1.1131280088007818
step_bend angle mean_step dur_1,1.2257195046030793,1.586014140824964,1.4187593382900503,1.3116992450178748,1.0890807522159296,1.3076565540736838,1.3510998153121296,1.4545281506089398,1.0848152858382372,1.5737002426537534,0.8809820014085039,0.883591134644937,1.4248073178473102
step_bend angle mean_step dur_2,1.0109797204812332,1.6078981866043291,1.1390797117256712,1.193251013902479,1.2113087962940359,1.1367484140373982,1.1333579786621124,1.5675726495579474,1.0606083756358953,1.3959371151365776,0.8766398312164391,0.8617141261031125,1.146593703883002
step_bend angle mean_step dur_3,0.9510677539676872,1.441630656020672,1.2717790183653896,1.1418094533126966,1.3354079418317173,0.9784227721993558,1.2703539768900005,1.426703941772025,0.844945842976497,1.6777250805222972,0.7838955394613991,0.8795910973614809,1.1914719321699203
step_bend angle mean_turn angle overall_1,0.6535191823617837,0.963974095455479,0.7488118010182488,0.9383071285711453,0.7281316244531365,0.830614556145908,0.8099228675732146,1.1402156331969007,0.7645284742994781,0.9540934862654015,0.6092940729799666,0.7190402146843917,0.7258691714618511
step_bend angle mean_turn angle overall_2,0.9579142948630981,1.4964355812203125,1.047463280231017,1.06269407339186,1.205788458643433,0.9847414139860804,1.182069477230633,1.2849557081130418,0.8757975045365491,1.4748846900792638,0.7777597887592808,0.768372936897109,1.1277550748396128
step_bend angle mean_turn angle overall_3,1.6306332276067514,2.2714344162018647,2.1396840688343395,1.7643394404530521,1.7074512049374186,1.7558646690068676,1.7424823518519796,2.296167350425523,1.5118674956871994,2.1462036220203635,1.2666549352424108,1.2399969494402374,1.9370622164113807
step_bend angle mean_turn angle max_1,0.707762497429805,1.0127139046687519,0.7342723623131107,0.9416253217580663,0.710031734791574,0.8202660551507719,0.8364494236635723,1.131592977856598,0.7649974450508488,0.9982189396390727,0.6092940729799666,0.7190402146843917,0.7255486734788277
step_bend angle mean_turn angle max_2,0.9301907090330402,1.4851973435859447,1.0591952704420633,1.0609648741254363,1.2224715817325476,0.980807860441388,1.1681746145166363,1.3012733475904754,0.8413012933590845,1.451834080107943,0.7640484909118326,0.7532582681826415,1.1275044522628324
step_bend angle mean_turn angle max_3,1.629988845143509,2.2444218664150357,2.1307595271173847,1.7643394404530521,1.692184848420752,1.7738768174252835,1.7424823518519796,2.2725432420366114,1.5793295254083743,2.1462036220203635,1.2927506311456185,1.2658782314855588,1.9378839595479653
step_bend angle mean_turn angle sum_1,0.705546456658727,1.0868829107662423,0.8060952332269509,0.993619507334267,0.7279889100738276,0.8203024577701584,0.8746405844419501,1.2058078724447863,0.7576568573836775,1.0615155181637626,0.6092940729799666,0.7190402146843917,0.8410864303480898
step_bend angle mean_turn angle sum_2,0.9405421656015338,1.4625471009966209,1.081865625782832,1.0338693126279794,1.21567745481917,0.9379509557627433,1.1410701689078342,1.2741398071589225,0.8742299872924584,1.4330371643578397,0.7680036435774757,0.7504505362450726,1.0958806192638708
step_bend angle mean_turn angle sum_3,1.6121920698821661,2.2140433293235717,2.013595945522007,1.7643394404530521,1.6878159269652535,1.857337487714291,1.7560360417813148,2.251949391634587,1.5218259157913632,2.118889710788729,1.2852230825239106,1.2706859916526287,1.885593868676626
step_bend angle mean_turn dur max_1,0.6665286415212773,1.0921565085041314,0.8061928601239154,0.8951427728052483,0.8876249246094206,0.855967693339983,0.8839284626572999,1.1333947583467163,0.739831801282245,1.0397421309669748,0.6092940729799666,0.7190402146843917,0.8840492790012006
step_bend angle mean_turn dur max_2,0.8835505346480897,1.4516044658797171,1.0759011801310325,1.2605556378895926,1.2584255369549817,1.060956672403455,1.2013335505119653,1.3232296848774707,0.8749989580810079,1.479958119627479,0.7860742864922826,0.7324674958066723,1.2232577040883097
step_bend angle mean_turn dur max_3,1.5206947710943528,1.968919796071487,2.041713559734274,1.5057821877399438,1.5534265931043036,1.6597776238512931,1.5466254101358001,2.0611943676031848,1.3832484866993833,1.9612829317855327,1.1602936305184348,1.1520415387516711,1.7891095436898803
step_bend angle mean_turn dur sum_1,0.6894510615437487,1.326588593260132,1.072380982680087,0.9713395013222272,1.0325138113456127,0.8051283783756825,1.0509001124327253,1.3109548739711954,0.7914907504969115,1.3570445784109941,0.6092940729799666,0.7190402146843917,1.116870224844114
step_bend angle mean_turn dur sum_2,0.9876646164049769,1.5306915153898983,1.1874558310402819,1.1756394569166444,1.2448064909156018,1.1149607386130702,1.2862334874171,1.3617256639413684,0.9729473501750691,1.520066313118784,0.7788530073480038,0.787476473199496,1.2214809083413576
step_bend angle mean_turn dur sum_3,1.5592712300829663,1.89701922490395,1.5408527082057901,1.5432889058102832,1.4489151704187493,1.5994239249558544,1.3097752910033447,1.8180102450972289,1.2688256197731722,1.6720022358307387,1.1373615756335265,1.1960905095698398,1.3036146190744506
step_bend angle mean_turn angular velocity max_1,0.9754405069844679,1.3657797002237932,1.0024994281769406,1.195969681843609,1.013962735454824,0.963240239344758,1.1561094515661419,1.5061744058706314,0.8371989453982774,1.4794962428331326,0.6092940729799666,0.7190402146843917,1.2824948952646293
step_bend angle mean_turn angular velocity max_2,1.0040196829119803,1.6035570191229547,1.2993449440595919,1.2181995533110839,1.2286786983828566,1.1452835632495442,1.2747389482029143,1.5228914036676389,1.053925053807362,1.5909143384452085,0.8987857811070246,0.8459976151056446,1.2378592297840625
step_bend angle mean_turn angular velocity max_3,1.219574819422895,1.662527364821776,1.3822331140184985,1.208274479768024,1.3758396144568843,1.3104585915533375,1.2193813232756063,1.4600023222510405,1.0884227737166454,1.3986869671521103,1.0363151433547695,1.107077979905074,1.1602281827197034
step_bend angle traveled total_current speed_1,1.9895270326426868,3.002732401228307,3.0265983867926636,2.249339018237419,1.9200518214300883,2.183144974920469,2.1618397646707654,2.710344588567063,2.1170565957335774,3.085471892791709,1.655878330563769,1.8313284229758675,2.9605247488560535
step_bend angle traveled total_current speed_2,1.7419534963910122,3.3528017882773793,3.2863858543703457,2.0453238249070114,2.438347176010071,1.945420677566254,2.5406242015480696,2.941732367373443,2.2135095844316983,3.132703181073588,1.5919989523888751,1.79305517128333,2.7159029354492
step_bend angle traveled total_current speed_3,1.8923263123386853,3.7609233806432547,3.522719424057472,2.543053001492802,2.568197064853449,2.235236213340298,2.689301277300537,3.1582689155340455,2.227295023727702,3.378950899131559,1.46790426339154,1.6520316323455682,3.1243490493430004
step_bend angle traveled total_step length_1,1.848294686639257,3.129388888412126,3.0068509059376325,2.120328907547691,1.8018284812697125,1.9169451814486052,1.984473536589904,2.5492860197665976,2.1981410277648026,2.9782864609628077,1.5904634732548117,1.4817675468951368,2.923290375330889
step_bend angle traveled total_step length_2,1.6856238706280144,3.508356326180204,3.2615040365615267,2.1558750964453357,2.4050863675448313,1.976998904976581,2.5501284557909765,2.9944304109938837,2.0879260909628456,3.201816579239759,1.5733929679925298,1.809319948918083,2.71324105043823
step_bend angle traveled total_step length_3,2.1424626014839094,3.3335281201806404,3.592230540530144,2.459924185717098,2.752942021944304,2.439912908581696,2.848523020008576,3.215186112417925,2.3935134711428327,3.3538335401852173,1.5705310894931879,1.9697313686760294,3.166907192890105
step_bend angle traveled total_step speed change_1,1.574598297999908,3.317617920129488,2.6636337172364217,1.954619281664852,1.6119467235679017,1.3870759382724724,1.8131248836033118,2.273679633276166,1.8264940468154094,2.93680518859487,1.2727345400178098,1.1879732733310304,2.4016283418362883
step_bend angle traveled total_step speed change_2,1.7568911203731221,3.1400622408453005,3.353204523712735,2.140728669561359,2.332745995378309,2.0308383148784297,2.580700749396148,3.076596507426252,2.1896233820085396,3.221608062381327,1.5899752416491846,1.8621087583110059,2.9968591425603273
step_bend angle traveled total_step speed change_3,2.2783756406160496,3.857334320110759,3.7520467549289362,2.654698576701621,3.0875045239791583,2.8648881290180204,2.961506385203476,3.328416641672963,2.564895017417628,3.357428259110726,1.855095475416879,2.160117426580025,3.121333042140511
step_bend angle traveled total_step velocity change_1,1.3543558868405,2.6220533875742236,2.2922405827452934,1.6775741834543751,1.4433114443644397,1.3882712066476304,1.7334542536959354,1.8482305708397675,1.7775101574738483,2.5489534326079237,1.1173973283139063,1.4007018090056065,2.212559493867612
step_bend angle traveled total_step velocity change_2,1.77732414015647,3.1821311649128945,3.2467668390495414,2.123588279023131,2.3133254924410576,2.0399985400977814,2.4687667653117806,3.085931740585867,2.1820430156516055,3.1179626195191883,1.5517088322025194,1.6674945927197826,2.821468058501158
step_bend angle traveled total_step velocity change_3,2.4591142135276525,4.471565599468676,4.336315258746452,2.9646346945935615,3.2949808090571233,2.8458462149568837,3.2548691665446454,3.735417505246314,2.6288063974313065,3.9436870057194793,2.1289956515517217,2.394403901678054,3.661184058227524
step_bend angle traveled total_step accel_1,1.54321161906307,3.523187415734277,2.9165397617948687,2.0217008876179103,1.7760701112078714,1.5309297316152106,1.9898942498444532,2.6850866725381004,2.1989308202409097,3.0498513892622916,1.3052136165514552,1.599392254468418,2.8480600136574745
step_bend angle traveled total_step accel_2,1.8934550098044103,3.0491957046802263,3.322752701148784,2.177722112410001,2.5143575447938318,2.1605761640608274,2.5377524753073204,2.8996824791331446,2.0826444376877906,3.1352276882688606,1.6078008102251198,1.7316332038114466,2.8514176881699744
step_bend angle traveled total_step accel_3,2.0457387999857315,3.8274401277584476,3.5600443554983916,2.516629553390358,2.5601580375081423,2.468269215716474,2.8667291785864597,3.2666254202283613,2.4031244728083725,3.409738774601454,1.7869652617313632,2.0042875453527342,2.96578427910003
step_bend angle traveled total_step dur_1,1.697739921254769,3.750296093993272,3.1507315896466985,1.9303589440679378,2.0762327753694407,1.8894812574029451,2.256498982056798,2.5637831795479062,1.9609528872990825,3.11281591021702,1.4110486895887029,1.352919070753947,2.8440129839192236
step_bend angle traveled total_step dur_2,1.8404442979717917,3.382539759600374,3.289949466810474,2.3123580463875233,2.3239697457202797,2.130668009542351,2.4753825882847447,3.008693439901475,2.2469479634100398,3.1620648989116424,1.6271838990678702,1.901487644861166,2.8714370179017057
step_bend angle traveled total_step dur_3,1.9968690823752513,2.9340406147108604,3.39514495934016,2.3486355821256755,2.638852519954163,2.1908681687294473,2.731336559404019,3.168692977937426,2.3397811041486203,3.2954001647019715,1.6418896325104675,1.932634769525293,2.927716202189615
step_bend angle traveled total_turn angle overall_1,1.3679053637711478,2.711925876573704,2.741814351163648,1.7722311846428256,1.5821292751549627,1.5004878532800838,1.9125487463132576,2.0939631314777687,2.032398690130705,2.8031448487168666,1.1173973283139063,1.4007018090056065,2.557813126955646
step_bend angle traveled total_turn angle overall_2,1.6176528197935214,3.0389785768194977,3.036446685325265,1.9558315623929141,2.208891291180926,1.9526907174311419,2.43829472184226,2.759744283242416,2.0485034660119865,2.929851283333645,1.5190476024293746,1.691658048777084,2.702688108540262
step_bend angle traveled total_turn angle overall_3,2.754262622632039,4.658454780783095,4.30738179777665,3.1918892307225555,3.3650313807868644,2.903729291795642,3.1339485750964062,4.134293491263226,2.636888054834007,4.049594433165718,2.191157346926416,2.353028120758017,3.553490325061283
step_bend angle traveled total_turn angle max_1,1.37310580954271,2.568853582581641,2.497002009379272,1.5974969889376824,1.5076182083084089,1.413628251439669,1.7288756391444602,2.016690628010017,1.8708020345998164,2.642339578922307,1.1173973283139063,1.4007018090056065,2.4493862286549475
step_bend angle traveled total_turn angle max_2,1.6131706314190064,3.101159681867072,3.1237691165547616,2.0468902277603824,2.2724456828504374,1.9913489907768278,2.5345044446449645,2.761111529263212,2.107975246132596,3.0138540362114004,1.4992880147752197,1.6724292480597198,2.727585094086263
step_bend angle traveled total_turn angle max_3,2.7577277410512053,4.6813102716831825,4.377549277102032,3.1918892307225555,3.3124336642943955,2.9152719128073934,3.1339485750964062,4.208864056166072,2.6813710510504642,4.049594433165718,2.228764304074647,2.38595414938364,3.612123252269979
step_bend angle traveled total_turn angle sum_1,1.373828612079524,2.4414826606643385,2.2899560236698555,1.6100256626460736,1.4765785050449272,1.428473628751381,1.6863034137408037,1.8724041300429644,1.8169199425032305,2.5286001804918756,1.1173973283139063,1.4007018090056065,2.156233109655328
step_bend angle traveled total_turn angle sum_2,1.6598815088318424,3.136376478812589,3.2104799842659784,2.040361200616573,2.284153438260635,1.9338447790129842,2.5506273424497277,2.8201418709410175,2.1495447826778755,3.0448139816571085,1.5009677332044056,1.6584849265042156,2.8339005655701524
step_bend angle traveled total_turn angle sum_3,2.666697242182908,4.740595386172485,4.411173527389016,3.1918892307225555,3.3200578567374808,3.0124606032424794,3.145740722872788,4.236495355103175,2.653393132719423,4.1040676503143665,2.2255674206126486,2.4098314123211484,3.6926454283018204
step_bend angle traveled total_turn dur max_1,1.3281697833002195,2.8110079590789936,2.7574635039848587,1.7844619386762783,1.7916921580095384,1.549214820612174,2.0819117540443695,2.134575844053034,1.9131171220597554,2.7952892506373135,1.1173973283139063,1.4007018090056065,2.6512491337343786
step_bend angle traveled total_turn dur max_2,1.6336802661816425,2.9047893692819193,3.0544607683576492,2.131137283563686,2.370892292254271,2.082955849317832,2.4926159220717117,2.7679818563196212,2.115983801435829,3.004865739859861,1.5255092981329457,1.6816406452897608,2.6523078896440584
step_bend angle traveled total_turn dur max_3,2.4533563843379826,4.0663282448514515,4.2672858099654025,2.6994780412655452,2.960341224349826,2.803663405986457,2.824145941194223,3.877341710049088,2.518358751592128,3.7085240493613125,2.0515833102390997,2.1893523740281258,3.429118238319378
step_bend angle traveled total_turn dur sum_1,1.3704982820950984,2.7082393313531097,2.4877801418090053,1.7107483504109515,1.9543412921643932,1.474131052402998,1.8978401601264498,2.0380130223268482,1.83752584679898,2.6442325651399483,1.1173973283139063,1.4007018090056065,2.2721963764242536
step_bend angle traveled total_turn dur sum_2,1.7123747016235276,3.3300341014051407,3.3452350827342214,2.2309487382910773,2.409792539282077,2.1289423139211996,2.5616764485182117,2.86990475648634,2.0569062608249937,3.2233529186471475,1.514366630416344,1.750624603029787,2.8629112018181626
step_bend angle traveled total_turn dur sum_3,2.5753973958359238,4.265245917151989,4.0206865159601906,2.808257851789376,2.8546151512582743,2.745418206920948,2.8622575489238784,3.7699444507087816,2.6915414892133316,3.7071892222852987,2.020478286620655,2.2386864365307595,3.2582234106456975
step_bend angle traveled total_turn angular velocity max_1,1.587176567444743,2.698510016490083,2.615615693621352,1.9082129179261895,1.8815269378590793,1.5988001804231537,1.9392197189208555,2.3479411770589302,1.8755275889385412,2.869307687050678,1.1173973283139063,1.4007018090056065,2.7005051496706938
step_bend angle traveled total_turn angular velocity max_2,1.8287690305809083,3.477044436133609,3.395515605316903,2.2815045071519915,2.316361972888804,2.182653214410279,2.578722241048414,3.085919745896124,2.32470783956406,3.275377940043209,1.6490669702237157,1.7579931767288728,2.9550335991221974
step_bend angle traveled total_turn angular velocity max_3,2.126833411436162,3.824943312859435,3.715442615335671,2.4309675223609615,2.850692354666992,2.357386582607013,2.8391887021861524,3.2357306028187844,2.249849005031319,3.321994851987887,1.9437011308017023,2.2394405728953646,2.906107321182365
step_bend angular velocity max_current speed_1,14.098725734953089,23.065902573428072,23.199374718286784,15.37180364830063,13.934026371193665,17.949845595141547,15.534688547985139,19.5995133729326,20.19778715876102,21.940253945359864,15.95083061057043,16.426567377758595,19.82748956218329
step_bend angular velocity max_current speed_2,13.40191894288781,24.176920880915578,25.108419795746297,17.136041834748198,17.44458745726505,16.206413753896992,18.585977690112127,22.329679090398365,18.65929415643917,23.08340754688504,13.091735894372105,18.26798228914384,21.861637272263636
step_bend angular velocity max_current speed_3,15.363404361759835,29.441180923685184,29.500361136957324,19.466539244257472,19.14210938124672,17.147170770915192,20.53292795937456,25.946449498130896,19.692835792397684,27.17480023156804,11.01908899108118,14.808316748362994,26.821091671422455
step_bend angular velocity max_step length_1,16.227937191815208,23.081888784253213,23.507869751390434,16.615462698869226,13.376345978524729,19.083648654737733,15.11980856967728,22.32772933378346,19.81861828415271,22.27032680666958,16.717635060648977,15.356466564792878,20.722743233029984
step_bend angular velocity max_step length_2,11.982264154766115,25.982290453312856,24.80523154678468,16.511106179718283,17.170465986115218,15.674511663837281,18.17597551592778,21.54632337027876,18.53706185955612,23.567800219332153,12.198587849425829,17.531220096722695,21.308400321001233
step_bend angular velocity max_step length_3,15.97885882859967,25.934813539558657,29.798242601776913,19.42208104523279,20.248032716215324,17.049659714366367,21.73053936112527,24.766293650849725,20.312708267021847,25.917461397288125,12.038580630895188,17.321664047852337,27.032311903100553
step_bend angular velocity max_step speed change_1,13.106489604488225,23.849112775707656,21.305158344980406,14.128979888260623,12.159483519440144,14.235930218614165,13.468824967650427,18.898095282156696,15.891838358660205,21.322935714308667,12.41708378788173,11.839069492959437,18.544408070991555
step_bend angular velocity max_step speed change_2,12.92014648317472,24.199267504283252,26.198115850668877,17.16877056804434,16.9789391035393,16.28104224282008,18.87758614357306,22.81876743363204,18.80531045462552,23.326583889538576,13.309097428697898,17.752384601655358,22.482110985473742
step_bend angular velocity max_step speed change_3,17.287067247670013,28.61476724956145,29.215185400418527,20.64655921878329,21.84794894045174,20.715689263851036,22.042084492192956,25.68133586299262,23.711244805300765,27.32660946382532,14.118112745118292,20.405821062077962,26.863225736193964
step_bend angular velocity max_step velocity change_1,12.128714090069169,19.960887601775887,20.298484222665575,12.442872388682366,11.871419806811346,13.165621212313882,12.727742662899932,15.328382810037297,17.780223362317567,20.04167848881009,9.657724741769766,16.37014362393417,17.856102161342662
step_bend angular velocity max_step velocity change_2,13.054738945100114,24.749503162833825,26.33125022176007,17.40374939322666,16.655709246425843,16.714957131901528,18.849737844140293,23.100309095006853,18.411247752899214,23.16137661391745,13.997097523110034,14.904540490678881,23.109938469175308
step_bend angular velocity max_step velocity change_3,18.004630669033308,31.43920348362877,29.95559078055099,21.881761405173847,22.782472367307456,20.94061236556161,22.83633173222418,28.69466838525228,22.59886019888905,28.92412061694149,15.921410903826017,21.092018869062695,26.295876678439726
step_bend angular velocity max_step accel_1,11.936452073550988,24.40035658535036,23.05831819721973,14.09287854387179,13.105228382376511,13.181605292372016,14.33364015014515,20.669962840456467,17.143817689145276,21.565164173988542,10.845211927564666,13.594012081091073,19.531817797783955
step_bend angular velocity max_step accel_2,13.773281589272873,23.679671718655392,25.783569101474004,17.64503523920517,18.1612835448812,16.835685009916887,18.732669343818937,22.0699624393139,18.38812566627928,23.253727320558855,13.349344286020328,15.887223264696287,22.211713956056695
step_bend angular velocity max_step accel_3,16.807710240150822,29.068075292132594,28.291119046568962,19.768747275268908,18.537515194831574,20.689417074887338,21.45392865468337,25.38924960298822,23.28079859648214,27.223849293335192,15.609490890790493,22.30455068196204,26.41661006823567
step_bend angular velocity max_step dur_1,15.627015269902023,26.98307482467744,25.02380424155095,16.345788342834595,15.229828683774246,18.95626755679167,17.125975546013247,22.99155777625658,19.391848197770074,24.966166238689457,15.677464098160247,14.780731308424269,21.09453915760313
step_bend angular velocity max_step dur_2,13.08257910540508,25.816553733466137,25.757707231788867,17.226337438430807,16.989913327310727,16.568710353383135,18.031723240731893,21.500847303351566,18.91054825526016,23.497753804513493,12.657310147968799,17.518610702245716,22.773536084876778
step_bend angular velocity max_step dur_3,14.39596215339981,22.352856296289502,26.395026668080032,18.290522839914104,18.755498179749026,15.280051201435604,20.02179848118458,24.12974185139827,19.864141186692475,23.355710816492547,12.17680709478769,17.990644082543593,23.72479282741527
step_bend angular velocity max_turn angle overall_1,11.675791164215399,23.491109130296014,24.351405321547873,15.153826076931164,13.471270254522024,12.855914081521174,15.64000785552963,17.825424508203533,20.288708158154385,23.702023776191567,9.657724741769766,16.37014362393417,23.171592184895434
step_bend angular velocity max_turn angle overall_2,13.402328032400876,23.31319363174777,25.229915082117785,16.05297472238958,16.585090123198526,16.591325824289573,18.12148137595928,21.27841307167307,17.85051777720512,21.897770512775736,12.855622996356386,15.458191108966428,21.368994271201856
step_bend angular velocity max_turn angle overall_3,17.7855480261056,30.685847048541685,28.105339960953252,21.762834787990798,21.323860166051418,21.491187388770705,21.314374342485507,29.79804025700756,21.19458212441907,27.682678437459856,18.093894680550697,20.143986988433337,24.462275050833863
step_bend angular velocity max_turn angle max_1,11.640476248766065,22.557633205725683,22.173798333407078,13.979497833358774,12.249276648967898,12.486740753536337,13.973745776359053,17.540319413648366,19.01850224530571,21.83502682357168,9.657724741769766,16.37014362393417,21.289112637831433
step_bend angular velocity max_turn angle max_2,13.377101467028467,23.637284637116096,25.894416007133664,16.664948595800542,17.33954235055409,16.83605555315648,18.99428532219149,21.193195351711946,18.366596334836203,22.873067428323438,12.79035585314118,15.26208291589269,22.22834613437486
step_bend angular velocity max_turn angle max_3,17.869634301274935,30.99274702939992,28.953945099062302,21.762834787990798,21.036949316894408,21.383559693273465,21.314374342485507,30.251551798152565,21.448510262240372,27.682678437459856,18.218112791831246,20.47978868890206,24.626050871551854
step_bend angular velocity max_turn angle sum_1,11.603542235914764,20.785558274729915,21.129188563741216,13.667602501260994,12.214519832283584,12.392453838506514,13.557354710600286,15.790836357821487,18.341849753644958,20.803838895792364,9.657724741769766,16.37014362393417,18.089550577360725
step_bend angular velocity max_turn angle sum_2,13.411522724742186,24.317664957622902,25.92230255166684,16.827485599851492,17.26291461910472,16.228684449071256,19.0162626206669,22.02348809681835,18.61524773785323,22.978943962856405,12.796114254629773,15.194386932514991,23.34932604594361
step_bend angular velocity max_turn angle sum_3,17.840020549213037,31.449420007415856,29.94278177966181,21.762834787990798,21.224961596477474,22.66117306971071,21.688808747518483,30.36021823865012,21.635510760267593,28.511188427704635,18.207153253514246,20.595706468658395,25.583653108885056
step_bend angular velocity max_turn dur max_1,11.610231665215572,24.333739590123855,24.902228658954947,15.75153435792525,14.750214145948005,14.184769512089568,16.629606962918302,18.387872338890745,19.541205650131875,23.958665251789284,9.657724741769766,16.37014362393417,22.708316297936737
step_bend angular velocity max_turn dur max_2,13.74635359380794,22.71415781727572,24.983166016752442,17.317197181550007,17.51940220331836,17.279157742356286,19.71204324740275,21.751827799812773,17.85713135580968,22.3234887885617,13.154624405400536,15.90802746621138,21.61653914694859
step_bend angular velocity max_turn dur max_3,16.242864933581686,27.459733176727436,27.939436715561076,18.79571354561774,19.186953438100616,19.995979101725226,19.029985204361054,27.321798076100606,20.635160144307665,25.307637784487028,16.67348922088236,18.463537571934445,23.20126469231937
step_bend angular velocity max_turn dur sum_1,12.092787545649612,21.716693671593003,21.789343716885266,14.64608350359173,15.027203170607374,13.070868607303758,15.041367359005774,16.646273519917674,17.9705330151499,21.536847243853185,9.657724741769766,16.37014362393417,19.028590906861044
step_bend angular velocity max_turn dur sum_2,13.427471754564815,25.845336201012103,26.9635984121785,16.894523403354157,17.732557523112995,18.034253521004274,18.34493064168875,22.890790977478098,18.185937544326837,23.79827938620923,13.104085611765024,17.134925350963048,23.49728588237715
step_bend angular velocity max_turn dur sum_3,17.301810887719927,28.66575821451208,27.73409400931008,20.970921282169076,19.358235944276444,19.71958819578071,20.90950276578153,27.158660272421756,21.73910391326343,26.36830697344163,16.4380091075566,17.269188274773086,24.114822306895366
step_bend angular velocity max_turn angular velocity max_1,12.045005861842505,20.602914625059256,21.767399521784416,14.17717327687101,13.791225959812337,12.402716826110373,14.087834117374495,18.250879520571967,18.939107679604202,20.592825442355917,9.657724741769766,16.37014362393417,19.23507294978162
step_bend angular velocity max_turn angular velocity max_2,13.7333930577563,25.25209322521315,26.310224715691646,17.571207090235784,16.87615063943328,17.39376899072765,18.917211618527656,22.59857997232009,19.072644912701108,24.107563001433853,12.934698320726849,15.239486543962542,22.95910076448666
step_bend angular velocity max_turn angular velocity max_3,16.776274279458015,29.825502339745373,28.528726493569003,19.82612277407579,20.42178342829159,20.381003992328008,21.347426708464674,26.76368398859858,20.13753224383868,26.561702578721405,17.943396482555297,20.51848110659067,25.218581299378062
step_period_current speed_1,0.40177777777777773,0.2666666666666667,0.24425531914893614,0.39891891891891895,0.29600000000000004,0.3237931034482759,0.31757575757575757,0.3376190476190476,0.26246153846153847,0.29999999999999993,0.2980645161290323,0.2452054794520548,0.3009756097560976
step_period_current speed_2,0.3108045977011494,0.26275862068965516,0.21829787234042555,0.2667605633802817,0.29457142857142854,0.2906194690265487,0.2895238095238095,0.29228915662650606,0.25109375,0.27283582089552244,0.29580645161290325,0.27986013986013986,0.22512195121951228
step_period_current speed_3,0.24844444444444444,0.22333333333333336,0.1851063829787234,0.254054054054054,0.268,0.24862068965517242,0.23454545454545458,0.2471428571428571,0.2101538461538462,0.23885714285714288,0.2758064516129032,0.20356164383561645,0.1726829268292683
